Site ID,Ozone,Units,QA Code,Update_Date,Ozone F,Selected Date_Time
San Bernardino,58,PPB,3,5/28/2019 9:28:27 AM,-,-
San Bernardino,58,PPB,3,6/29/2019 10:05:48 AM,-,-
San Bernardino,58,PPB,3,7/25/2019 4:40:07 PM,-,-
San Bernardino,58,PPB,3,8/27/2019 11:06:05 AM,-,-
San Bernardino,58,PPB,3,9/20/2019 1:01:01 PM,-,-
San Bernardino,58,PPB,3,10/30/2019 2:45:06 PM,-,-
San Bernardino,58,PPB,3,12/31/2019 10:01:25 AM,-,-
San Bernardino,58,PPB,3,1/30/2020 9:30:19 PM,-,-
San Bernardino,58,PPB,3,4/27/2020 10:20:03 PM,-,-
San Bernardino,58,PPB,3,6/26/2020 12:31:55 PM,-,-
San Bernardino,58,PPB,3,7/29/2020 9:35:39 AM,-,-
San Bernardino,58,PPB,3,8/26/2020 10:34:49 PM,-,-
San Bernardino,58,PPB,3,9/30/2020 2:26:12 PM,-,-
San Bernardino,58,PPB,3,10/29/2020 3:04:35 PM,-,-
San Bernardino,58,PPB,3,11/30/2020 1:23:19 PM,-,-
San Bernardino,58,PPB,3,12/31/2020 12:07:21 AM,-,-
San Bernardino,58,PPB,3,4/28/2021 10:15:20 PM,-,-
San Bernardino,58,PPB,3,6/1/2021 13:39,-,-
San Bernardino,58,PPB,3,6/30/2021 9:51:01 AM,-,-
San Bernardino,58,PPB,3,7/29/2021 11:03:46 AM,-,-
San Bernardino,58,PPB,3,8/26/2021 1:37:32 PM,-,-
San Bernardino,58,PPB,3,9/28/2021 11:36:42 AM,-,-
San Bernardino,58,PPB,3,10/26/2021 3:19:21 PM,-,-
San Bernardino,58,PPB,3,11/29/2021 10:52:48 PM,-,-
San Bernardino,58,PPB,3,12/30/2021 2:01:02 PM,-,-
San Bernardino,58,PPB,3,5/2/2022 12:06,-,-
San Bernardino,58,PPB,3,5/20/2022 3:18:43 PM,-,-
San Bernardino,58,PPB,3,6/28/2022 3:11:51 PM,-,-
San Bernardino,58,PPB,3,7/28/2022 9:54:12 AM,-,-
San Bernardino,58,PPB,3,8/22/2022 11:30:28 AM,-,-
San Bernardino,58,PPB,3,9/26/2022 11:45:39 AM,-,-
San Bernardino,58,PPB,3,10/30/2022 9:04:02 PM,-,-
San Bernardino,58,PPB,3,11/29/2022 11:25:31 PM,-,-
San Bernardino,58,PPB,3,12/30/2022 3:14:18 PM,-,-
San Bernardino,58,PPB,3,1/31/2023 11:49:12 AM,-,-
San Bernardino,58,PPB,3,4/24/2023 4:36:47 PM,-,-
San Bernardino,59,PPB,3,6/1/2015 10:08,-,-
San Bernardino,59,PPB,3,6/29/2015 11:16:30 AM,-,-
San Bernardino,59,PPB,3,7/24/2015 10:59:56 AM,-,-
San Bernardino,59,PPB,3,9/30/2015 10:19:04 AM,-,-
San Bernardino,59,PPB,3,10/26/2015 12:44:46 PM,-,-
San Bernardino,59,PPB,3,11/20/2015 1:33:27 PM,-,-
San Bernardino,59,PPB,3,12/31/2015 8:50:17 AM,-,-
San Bernardino,59,PPB,3,2/1/2016 15:29,-,-
San Bernardino,59,PPB,3,5/25/2016 1:32:29 PM,-,-
San Bernardino,59,PPB,3,6/28/2016 10:59:55 AM,-,-
San Bernardino,59,PPB,3,8/1/2016 13:41,-,-
San Bernardino,59,PPB,3,8/19/2016 3:26:44 PM,-,-
San Bernardino,59,PPB,3,9/23/2016 12:22:15 PM,-,-
San Bernardino,59,PPB,3,10/31/2016 1:22:24 PM,-,-
San Bernardino,59,PPB,3,11/29/2016 9:27:23 AM,-,-
San Bernardino,59,PPB,3,12/9/2016 11:07,-,-
San Bernardino,59,PPB,3,12/27/2016 10:26:19 AM,-,-
San Bernardino,59,PPB,3,1/23/2017 2:48:08 PM,-,-
San Bernardino,59,PPB,3,5/1/2017 15:30,-,-
San Bernardino,59,PPB,3,7/28/2017 8:40:54 AM,-,-
San Bernardino,59,PPB,3,8/25/2017 9:17:06 AM,-,-
San Bernardino,59,PPB,3,9/22/2017 9:06:43 AM,-,-
San Bernardino,59,PPB,3,10/24/2017 11:34:39 AM,-,-
San Bernardino,59,PPB,3,11/30/2017 9:41:47 AM,-,-
San Bernardino,59,PPB,3,1/1/2018 13:23,-,-
San Bernardino,59,PPB,3,4/30/2018 2:50:08 PM,-,-
San Bernardino,59,PPB,3,5/24/2018 4:48:53 PM,-,-
San Bernardino,59,PPB,3,6/25/2018 4:05:20 PM,-,-
San Bernardino,59,PPB,3,7/20/2018 4:38:44 PM,-,-
San Bernardino,59,PPB,3,8/20/2018 5:26:16 PM,-,-
San Bernardino,59,PPB,3,10/1/2018 10:13,-,-
San Bernardino,59,PPB,3,10/31/2018 1:07:11 PM,-,-
San Bernardino,59,PPB,3,11/26/2018 12:22:59 PM,-,-
San Bernardino,59,PPB,3,12/29/2018 9:53:31 AM,-,-
San Bernardino,59,PPB,3,1/29/2019 9:57:35 AM,-,-
San Bernardino,59,PPB,3,5/28/2019 9:28:27 AM,-,-
San Bernardino,59,PPB,3,6/29/2019 10:05:48 AM,-,-
San Bernardino,59,PPB,3,7/25/2019 4:40:07 PM,-,-
San Bernardino,59,PPB,3,8/27/2019 11:06:05 AM,-,-
San Bernardino,59,PPB,3,9/20/2019 1:01:01 PM,-,-
San Bernardino,59,PPB,3,10/30/2019 2:45:06 PM,-,-
San Bernardino,59,PPB,3,12/31/2019 10:01:25 AM,-,-
San Bernardino,59,PPB,3,1/30/2020 9:30:19 PM,-,-
San Bernardino,59,PPB,3,4/27/2020 10:20:03 PM,-,-
San Bernardino,59,PPB,3,6/26/2020 12:31:55 PM,-,-
San Bernardino,59,PPB,3,7/29/2020 9:35:39 AM,-,-
San Bernardino,59,PPB,3,8/26/2020 10:34:49 PM,-,-
San Bernardino,59,PPB,3,9/30/2020 2:26:12 PM,-,-
San Bernardino,59,PPB,3,10/29/2020 3:04:35 PM,-,-
San Bernardino,59,PPB,3,11/30/2020 1:23:19 PM,-,-
San Bernardino,59,PPB,3,12/31/2020 12:07:21 AM,-,-
San Bernardino,59,PPB,3,6/1/2021 13:39,-,-
San Bernardino,59,PPB,3,6/30/2021 9:51:01 AM,-,-
San Bernardino,59,PPB,3,7/29/2021 11:03:46 AM,-,-
San Bernardino,59,PPB,3,8/26/2021 1:37:32 PM,-,-
San Bernardino,59,PPB,3,9/28/2021 11:36:42 AM,-,-
San Bernardino,59,PPB,3,10/26/2021 3:19:21 PM,-,-
San Bernardino,59,PPB,3,11/29/2021 10:52:48 PM,-,-
San Bernardino,59,PPB,3,12/30/2021 2:01:02 PM,-,-
San Bernardino,59,PPB,3,5/2/2022 12:06,-,-
San Bernardino,59,PPB,3,5/20/2022 3:18:43 PM,-,-
San Bernardino,59,PPB,3,6/28/2022 3:11:51 PM,-,-
San Bernardino,59,PPB,3,7/28/2022 9:54:12 AM,-,-
San Bernardino,59,PPB,3,8/22/2022 11:30:28 AM,-,-
San Bernardino,59,PPB,3,9/26/2022 11:45:39 AM,-,-
San Bernardino,59,PPB,3,10/30/2022 9:04:02 PM,-,-
San Bernardino,59,PPB,3,11/29/2022 11:25:31 PM,-,-
San Bernardino,59,PPB,3,12/30/2022 3:14:18 PM,-,-
San Bernardino,59,PPB,3,1/31/2023 11:49:12 AM,-,-
San Bernardino,59,PPB,3,4/24/2023 4:36:47 PM,-,-
San Bernardino,60,PPB,3,4/20/2015 12:42:34 PM,-,-
San Bernardino,60,PPB,3,6/1/2015 10:08,-,-
San Bernardino,60,PPB,3,6/29/2015 11:16:30 AM,-,-
San Bernardino,60,PPB,3,7/24/2015 10:59:56 AM,-,-
San Bernardino,60,PPB,3,9/30/2015 10:19:04 AM,-,-
San Bernardino,60,PPB,3,10/26/2015 12:44:46 PM,-,-
San Bernardino,60,PPB,3,11/20/2015 1:33:27 PM,-,-
San Bernardino,60,PPB,3,12/31/2015 8:50:17 AM,-,-
San Bernardino,60,PPB,3,5/25/2016 1:32:29 PM,-,-
San Bernardino,60,PPB,3,6/28/2016 10:59:55 AM,-,-
San Bernardino,60,PPB,3,8/1/2016 13:41,-,-
San Bernardino,60,PPB,3,8/19/2016 3:26:44 PM,-,-
San Bernardino,60,PPB,3,9/23/2016 12:22:15 PM,-,-
San Bernardino,60,PPB,3,10/31/2016 1:22:24 PM,-,-
San Bernardino,60,PPB,3,11/29/2016 9:27:23 AM,-,-
San Bernardino,60,PPB,3,12/9/2016 11:07,-,-
San Bernardino,60,PPB,3,12/27/2016 10:26:19 AM,-,-
San Bernardino,60,PPB,3,7/28/2017 8:40:54 AM,-,-
San Bernardino,60,PPB,3,8/25/2017 9:17:06 AM,-,-
San Bernardino,60,PPB,3,9/22/2017 9:06:43 AM,-,-
San Bernardino,60,PPB,3,10/24/2017 11:34:39 AM,-,-
San Bernardino,60,PPB,3,11/30/2017 9:41:47 AM,-,-
San Bernardino,60,PPB,3,1/1/2018 13:23,-,-
San Bernardino,60,PPB,3,4/30/2018 2:50:08 PM,-,-
San Bernardino,60,PPB,3,5/24/2018 4:48:53 PM,-,-
San Bernardino,60,PPB,3,6/25/2018 4:05:20 PM,-,-
San Bernardino,60,PPB,3,7/20/2018 4:38:44 PM,-,-
San Bernardino,60,PPB,3,8/20/2018 5:26:16 PM,-,-
San Bernardino,60,PPB,3,10/1/2018 10:13,-,-
San Bernardino,60,PPB,3,10/31/2018 1:07:11 PM,-,-
San Bernardino,60,PPB,3,11/26/2018 12:22:59 PM,-,-
San Bernardino,60,PPB,3,12/29/2018 9:53:31 AM,-,-
San Bernardino,60,PPB,3,1/29/2019 9:57:35 AM,-,-
San Bernardino,60,PPB,3,4/29/2019 10:34:23 AM,-,-
San Bernardino,60,PPB,3,5/28/2019 9:28:27 AM,-,-
San Bernardino,60,PPB,3,6/29/2019 10:05:48 AM,-,-
San Bernardino,60,PPB,3,7/25/2019 4:40:07 PM,-,-
San Bernardino,60,PPB,3,8/27/2019 11:06:05 AM,-,-
San Bernardino,60,PPB,3,9/20/2019 1:01:01 PM,-,-
San Bernardino,60,PPB,3,10/30/2019 2:45:06 PM,-,-
San Bernardino,60,PPB,3,4/27/2020 10:20:03 PM,-,-
San Bernardino,60,PPB,3,6/26/2020 12:31:55 PM,-,-
San Bernardino,60,PPB,3,7/29/2020 9:35:39 AM,-,-
San Bernardino,60,PPB,3,8/26/2020 10:34:49 PM,-,-
San Bernardino,60,PPB,3,9/30/2020 2:26:12 PM,-,-
San Bernardino,60,PPB,3,10/29/2020 3:04:35 PM,-,-
San Bernardino,60,PPB,3,11/30/2020 1:23:19 PM,-,-
San Bernardino,60,PPB,3,12/31/2020 12:07:21 AM,-,-
San Bernardino,60,PPB,3,6/1/2021 13:39,-,-
San Bernardino,60,PPB,3,6/30/2021 9:51:01 AM,-,-
San Bernardino,60,PPB,3,7/29/2021 11:03:46 AM,-,-
San Bernardino,60,PPB,3,8/26/2021 1:37:32 PM,-,-
San Bernardino,60,PPB,3,9/28/2021 11:36:42 AM,-,-
San Bernardino,60,PPB,3,10/26/2021 3:19:21 PM,-,-
San Bernardino,60,PPB,3,11/29/2021 10:52:48 PM,-,-
San Bernardino,60,PPB,3,12/30/2021 2:01:02 PM,-,-
San Bernardino,60,PPB,3,5/20/2022 3:18:43 PM,-,-
San Bernardino,60,PPB,3,6/28/2022 3:11:51 PM,-,-
San Bernardino,60,PPB,3,7/28/2022 9:54:12 AM,-,-
San Bernardino,60,PPB,3,8/22/2022 11:30:28 AM,-,-
San Bernardino,60,PPB,3,9/26/2022 11:45:39 AM,-,-
San Bernardino,60,PPB,3,10/30/2022 9:04:02 PM,-,-
San Bernardino,60,PPB,3,11/29/2022 11:25:31 PM,-,-
San Bernardino,60,PPB,3,12/30/2022 3:14:18 PM,-,-
San Bernardino,60,PPB,3,4/24/2023 4:36:47 PM,-,-
San Bernardino,61,PPB,3,6/1/2015 10:08,-,-
San Bernardino,61,PPB,3,6/29/2015 11:16:30 AM,-,-
San Bernardino,61,PPB,3,7/24/2015 10:59:56 AM,-,-
San Bernardino,61,PPB,3,9/30/2015 10:19:04 AM,-,-
San Bernardino,61,PPB,3,10/26/2015 12:44:46 PM,-,-
San Bernardino,61,PPB,3,11/20/2015 1:33:27 PM,-,-
San Bernardino,61,PPB,3,12/31/2015 8:50:17 AM,-,-
San Bernardino,61,PPB,3,4/26/2016 4:46:17 PM,-,-
San Bernardino,61,PPB,3,5/25/2016 1:32:29 PM,-,-
San Bernardino,61,PPB,3,6/28/2016 10:59:55 AM,-,-
San Bernardino,61,PPB,3,8/1/2016 13:41,-,-
San Bernardino,61,PPB,3,8/19/2016 3:26:44 PM,-,-
San Bernardino,61,PPB,3,9/23/2016 12:22:15 PM,-,-
San Bernardino,61,PPB,3,10/31/2016 1:22:24 PM,-,-
San Bernardino,61,PPB,3,11/29/2016 9:27:23 AM,-,-
San Bernardino,61,PPB,3,12/9/2016 11:07,-,-
San Bernardino,61,PPB,3,12/27/2016 10:26:19 AM,-,-
San Bernardino,61,PPB,3,7/28/2017 8:40:54 AM,-,-
San Bernardino,61,PPB,3,8/25/2017 9:17:06 AM,-,-
San Bernardino,61,PPB,3,9/22/2017 9:06:43 AM,-,-
San Bernardino,61,PPB,3,10/24/2017 11:34:39 AM,-,-
San Bernardino,61,PPB,3,11/30/2017 9:41:47 AM,-,-
San Bernardino,61,PPB,3,1/1/2018 13:23,-,-
San Bernardino,61,PPB,3,5/24/2018 4:48:53 PM,-,-
San Bernardino,61,PPB,3,6/25/2018 4:05:20 PM,-,-
San Bernardino,61,PPB,3,7/20/2018 4:38:44 PM,-,-
San Bernardino,61,PPB,3,8/20/2018 5:26:16 PM,-,-
San Bernardino,61,PPB,3,10/1/2018 10:13,-,-
San Bernardino,61,PPB,3,10/31/2018 1:07:11 PM,-,-
San Bernardino,61,PPB,3,11/26/2018 12:22:59 PM,-,-
San Bernardino,61,PPB,3,12/29/2018 9:53:31 AM,-,-
San Bernardino,61,PPB,3,1/29/2019 9:57:35 AM,-,-
San Bernardino,61,PPB,3,4/29/2019 10:34:23 AM,-,-
San Bernardino,61,PPB,3,5/28/2019 9:28:27 AM,-,-
San Bernardino,61,PPB,3,6/29/2019 10:05:48 AM,-,-
San Bernardino,61,PPB,3,7/25/2019 4:40:07 PM,-,-
San Bernardino,61,PPB,3,8/27/2019 11:06:05 AM,-,-
San Bernardino,61,PPB,3,9/20/2019 1:01:01 PM,-,-
San Bernardino,61,PPB,3,10/30/2019 2:45:06 PM,-,-
San Bernardino,61,PPB,3,6/26/2020 12:31:55 PM,-,-
San Bernardino,61,PPB,3,7/29/2020 9:35:39 AM,-,-
San Bernardino,61,PPB,3,8/26/2020 10:34:49 PM,-,-
San Bernardino,61,PPB,3,9/30/2020 2:26:12 PM,-,-
San Bernardino,61,PPB,3,10/29/2020 3:04:35 PM,-,-
San Bernardino,61,PPB,3,11/30/2020 1:23:19 PM,-,-
San Bernardino,61,PPB,3,12/31/2020 12:07:21 AM,-,-
San Bernardino,61,PPB,3,6/1/2021 13:39,-,-
San Bernardino,61,PPB,3,6/30/2021 9:51:01 AM,-,-
San Bernardino,61,PPB,3,7/29/2021 11:03:46 AM,-,-
San Bernardino,61,PPB,3,8/26/2021 1:37:32 PM,-,-
San Bernardino,61,PPB,3,9/28/2021 11:36:42 AM,-,-
San Bernardino,61,PPB,3,10/26/2021 3:19:21 PM,-,-
San Bernardino,61,PPB,3,11/29/2021 10:52:48 PM,-,-
San Bernardino,61,PPB,3,12/30/2021 2:01:02 PM,-,-
San Bernardino,61,PPB,3,5/20/2022 3:18:43 PM,-,-
San Bernardino,61,PPB,3,6/28/2022 3:11:51 PM,-,-
San Bernardino,61,PPB,3,7/28/2022 9:54:12 AM,-,-
San Bernardino,61,PPB,3,8/22/2022 11:30:28 AM,-,-
San Bernardino,61,PPB,3,9/26/2022 11:45:39 AM,-,-
San Bernardino,61,PPB,3,10/30/2022 9:04:02 PM,-,-
San Bernardino,61,PPB,3,11/29/2022 11:25:31 PM,-,-
San Bernardino,61,PPB,3,4/24/2023 4:36:47 PM,-,-
San Bernardino,62,PPB,3,6/1/2015 10:08,-,-
San Bernardino,62,PPB,3,6/29/2015 11:16:30 AM,-,-
San Bernardino,62,PPB,3,7/24/2015 10:59:56 AM,-,-
San Bernardino,62,PPB,3,9/30/2015 10:19:04 AM,-,-
San Bernardino,62,PPB,3,10/26/2015 12:44:46 PM,-,-
San Bernardino,62,PPB,3,11/20/2015 1:33:27 PM,-,-
San Bernardino,62,PPB,3,12/31/2015 8:50:17 AM,-,-
San Bernardino,62,PPB,3,5/25/2016 1:32:29 PM,-,-
San Bernardino,62,PPB,3,6/28/2016 10:59:55 AM,-,-
San Bernardino,62,PPB,3,8/1/2016 13:41,-,-
San Bernardino,62,PPB,3,8/19/2016 3:26:44 PM,-,-
San Bernardino,62,PPB,3,9/23/2016 12:22:15 PM,-,-
San Bernardino,62,PPB,3,10/31/2016 1:22:24 PM,-,-
San Bernardino,62,PPB,3,11/29/2016 9:27:23 AM,-,-
San Bernardino,62,PPB,3,12/9/2016 11:07,-,-
San Bernardino,62,PPB,3,12/27/2016 10:26:19 AM,-,-
San Bernardino,62,PPB,3,7/28/2017 8:40:54 AM,-,-
San Bernardino,62,PPB,3,8/25/2017 9:17:06 AM,-,-
San Bernardino,62,PPB,3,9/22/2017 9:06:43 AM,-,-
San Bernardino,62,PPB,3,10/24/2017 11:34:39 AM,-,-
San Bernardino,62,PPB,3,11/30/2017 9:41:47 AM,-,-
San Bernardino,62,PPB,3,1/1/2018 13:23,-,-
San Bernardino,62,PPB,3,5/24/2018 4:48:53 PM,-,-
San Bernardino,62,PPB,3,6/25/2018 4:05:20 PM,-,-
San Bernardino,62,PPB,3,7/20/2018 4:38:44 PM,-,-
San Bernardino,62,PPB,3,8/20/2018 5:26:16 PM,-,-
San Bernardino,62,PPB,3,10/1/2018 10:13,-,-
San Bernardino,62,PPB,3,10/31/2018 1:07:11 PM,-,-
San Bernardino,62,PPB,3,11/26/2018 12:22:59 PM,-,-
San Bernardino,62,PPB,3,12/29/2018 9:53:31 AM,-,-
San Bernardino,62,PPB,3,1/29/2019 9:57:35 AM,-,-
San Bernardino,62,PPB,3,5/28/2019 9:28:27 AM,-,-
San Bernardino,62,PPB,3,6/29/2019 10:05:48 AM,-,-
San Bernardino,62,PPB,3,7/25/2019 4:40:07 PM,-,-
San Bernardino,62,PPB,3,8/27/2019 11:06:05 AM,-,-
San Bernardino,62,PPB,3,9/20/2019 1:01:01 PM,-,-
San Bernardino,62,PPB,3,10/30/2019 2:45:06 PM,-,-
San Bernardino,62,PPB,3,12/31/2019 10:01:25 AM,-,-
San Bernardino,62,PPB,3,4/27/2020 10:20:03 PM,-,-
San Bernardino,62,PPB,3,6/26/2020 12:31:55 PM,-,-
San Bernardino,62,PPB,3,7/29/2020 9:35:39 AM,-,-
San Bernardino,62,PPB,3,8/26/2020 10:34:49 PM,-,-
San Bernardino,62,PPB,3,9/30/2020 2:26:12 PM,-,-
San Bernardino,62,PPB,3,10/29/2020 3:04:35 PM,-,-
San Bernardino,62,PPB,3,11/30/2020 1:23:19 PM,-,-
San Bernardino,62,PPB,3,12/31/2020 12:07:21 AM,-,-
San Bernardino,62,PPB,3,6/1/2021 13:39,-,-
San Bernardino,62,PPB,3,6/30/2021 9:51:01 AM,-,-
San Bernardino,62,PPB,3,7/29/2021 11:03:46 AM,-,-
San Bernardino,62,PPB,3,8/26/2021 1:37:32 PM,-,-
San Bernardino,62,PPB,3,9/28/2021 11:36:42 AM,-,-
San Bernardino,62,PPB,3,10/26/2021 3:19:21 PM,-,-
San Bernardino,62,PPB,3,11/29/2021 10:52:48 PM,-,-
San Bernardino,62,PPB,3,12/30/2021 2:01:02 PM,-,-
San Bernardino,62,PPB,3,5/20/2022 3:18:43 PM,-,-
San Bernardino,62,PPB,3,6/28/2022 3:11:51 PM,-,-
San Bernardino,62,PPB,3,7/28/2022 9:54:12 AM,-,-
San Bernardino,62,PPB,3,8/22/2022 11:30:28 AM,-,-
San Bernardino,62,PPB,3,9/26/2022 11:45:39 AM,-,-
San Bernardino,62,PPB,3,10/30/2022 9:04:02 PM,-,-
San Bernardino,62,PPB,3,11/29/2022 11:25:31 PM,-,-
San Bernardino,62,PPB,3,12/30/2022 3:14:18 PM,-,-
San Bernardino,62,PPB,3,4/24/2023 4:36:47 PM,-,-
San Bernardino,63,PPB,3,6/1/2015 10:08,-,-
San Bernardino,63,PPB,3,6/29/2015 11:16:30 AM,-,-
San Bernardino,63,PPB,3,7/24/2015 10:59:56 AM,-,-
San Bernardino,63,PPB,3,9/30/2015 10:19:04 AM,-,-
San Bernardino,63,PPB,3,10/26/2015 12:44:46 PM,-,-
San Bernardino,63,PPB,3,11/20/2015 1:33:27 PM,-,-
San Bernardino,63,PPB,3,5/25/2016 1:32:29 PM,-,-
San Bernardino,63,PPB,3,6/28/2016 10:59:55 AM,-,-
San Bernardino,63,PPB,3,8/1/2016 13:41,-,-
San Bernardino,63,PPB,3,8/19/2016 3:26:44 PM,-,-
San Bernardino,63,PPB,3,9/23/2016 12:22:15 PM,-,-
San Bernardino,63,PPB,3,10/31/2016 1:22:24 PM,-,-
San Bernardino,63,PPB,3,11/29/2016 9:27:23 AM,-,-
San Bernardino,63,PPB,3,12/9/2016 11:07,-,-
San Bernardino,63,PPB,3,12/27/2016 10:26:19 AM,-,-
San Bernardino,63,PPB,3,7/28/2017 8:40:54 AM,-,-
San Bernardino,63,PPB,3,8/25/2017 9:17:06 AM,-,-
San Bernardino,63,PPB,3,9/22/2017 9:06:43 AM,-,-
San Bernardino,63,PPB,3,10/24/2017 11:34:39 AM,-,-
San Bernardino,63,PPB,3,11/30/2017 9:41:47 AM,-,-
San Bernardino,63,PPB,3,1/1/2018 13:23,-,-
San Bernardino,63,PPB,3,5/24/2018 4:48:53 PM,-,-
San Bernardino,63,PPB,3,6/25/2018 4:05:20 PM,-,-
San Bernardino,63,PPB,3,7/20/2018 4:38:44 PM,-,-
San Bernardino,63,PPB,3,8/20/2018 5:26:16 PM,-,-
San Bernardino,63,PPB,3,10/1/2018 10:13,-,-
San Bernardino,63,PPB,3,10/31/2018 1:07:11 PM,-,-
San Bernardino,63,PPB,3,11/26/2018 12:22:59 PM,-,-
San Bernardino,63,PPB,3,12/29/2018 9:53:31 AM,-,-
San Bernardino,63,PPB,3,1/29/2019 9:57:35 AM,-,-
San Bernardino,63,PPB,3,5/28/2019 9:28:27 AM,-,-
San Bernardino,63,PPB,3,6/29/2019 10:05:48 AM,-,-
San Bernardino,63,PPB,3,7/25/2019 4:40:07 PM,-,-
San Bernardino,63,PPB,3,8/27/2019 11:06:05 AM,-,-
San Bernardino,63,PPB,3,9/20/2019 1:01:01 PM,-,-
San Bernardino,63,PPB,3,4/27/2020 10:20:03 PM,-,-
San Bernardino,63,PPB,3,7/29/2020 9:35:39 AM,-,-
San Bernardino,63,PPB,3,8/26/2020 10:34:49 PM,-,-
San Bernardino,63,PPB,3,9/30/2020 2:26:12 PM,-,-
San Bernardino,63,PPB,3,10/29/2020 3:04:35 PM,-,-
San Bernardino,63,PPB,3,11/30/2020 1:23:19 PM,-,-
San Bernardino,63,PPB,3,12/31/2020 12:07:21 AM,-,-
San Bernardino,63,PPB,3,6/1/2021 13:39,-,-
San Bernardino,63,PPB,3,6/30/2021 9:51:01 AM,-,-
San Bernardino,63,PPB,3,7/29/2021 11:03:46 AM,-,-
San Bernardino,63,PPB,3,8/26/2021 1:37:32 PM,-,-
San Bernardino,63,PPB,3,9/28/2021 11:36:42 AM,-,-
San Bernardino,63,PPB,3,10/26/2021 3:19:21 PM,-,-
San Bernardino,63,PPB,3,11/29/2021 10:52:48 PM,-,-
San Bernardino,63,PPB,3,12/30/2021 2:01:02 PM,-,-
San Bernardino,63,PPB,3,5/20/2022 3:18:43 PM,-,-
San Bernardino,63,PPB,3,6/28/2022 3:11:51 PM,-,-
San Bernardino,63,PPB,3,7/28/2022 9:54:12 AM,-,-
San Bernardino,63,PPB,3,8/22/2022 11:30:28 AM,-,-
San Bernardino,63,PPB,3,9/26/2022 11:45:39 AM,-,-
San Bernardino,63,PPB,3,10/30/2022 9:04:02 PM,-,-
San Bernardino,63,PPB,3,11/29/2022 11:25:31 PM,-,-
San Bernardino,63,PPB,3,4/24/2023 4:36:47 PM,-,-
San Bernardino,64,PPB,3,6/1/2015 10:08,-,-
San Bernardino,64,PPB,3,6/29/2015 11:16:30 AM,-,-
San Bernardino,64,PPB,3,7/24/2015 10:59:56 AM,-,-
San Bernardino,64,PPB,3,9/30/2015 10:19:04 AM,-,-
San Bernardino,64,PPB,3,10/26/2015 12:44:46 PM,-,-
San Bernardino,64,PPB,3,11/20/2015 1:33:27 PM,-,-
San Bernardino,64,PPB,3,12/31/2015 8:50:17 AM,-,-
San Bernardino,64,PPB,3,5/25/2016 1:32:29 PM,-,-
San Bernardino,64,PPB,3,6/28/2016 10:59:55 AM,-,-
San Bernardino,64,PPB,3,8/1/2016 13:41,-,-
San Bernardino,64,PPB,3,8/19/2016 3:26:44 PM,-,-
San Bernardino,64,PPB,3,9/23/2016 12:22:15 PM,-,-
San Bernardino,64,PPB,3,10/31/2016 1:22:24 PM,-,-
San Bernardino,64,PPB,3,11/29/2016 9:27:23 AM,-,-
San Bernardino,64,PPB,3,12/9/2016 11:07,-,-
San Bernardino,64,PPB,3,12/27/2016 10:26:19 AM,-,-
San Bernardino,64,PPB,3,7/28/2017 8:40:54 AM,-,-
San Bernardino,64,PPB,3,8/25/2017 9:17:06 AM,-,-
San Bernardino,64,PPB,3,9/22/2017 9:06:43 AM,-,-
San Bernardino,64,PPB,3,10/24/2017 11:34:39 AM,-,-
San Bernardino,64,PPB,3,11/30/2017 9:41:47 AM,-,-
San Bernardino,64,PPB,3,1/1/2018 13:23,-,-
San Bernardino,64,PPB,3,5/24/2018 4:48:53 PM,-,-
San Bernardino,64,PPB,3,6/25/2018 4:05:20 PM,-,-
San Bernardino,64,PPB,3,7/20/2018 4:38:44 PM,-,-
San Bernardino,64,PPB,3,8/20/2018 5:26:16 PM,-,-
San Bernardino,64,PPB,3,10/1/2018 10:13,-,-
San Bernardino,64,PPB,3,10/31/2018 1:07:11 PM,-,-
San Bernardino,64,PPB,3,11/26/2018 12:22:59 PM,-,-
San Bernardino,64,PPB,3,5/28/2019 9:28:27 AM,-,-
San Bernardino,64,PPB,3,6/29/2019 10:05:48 AM,-,-
San Bernardino,64,PPB,3,7/25/2019 4:40:07 PM,-,-
San Bernardino,64,PPB,3,8/27/2019 11:06:05 AM,-,-
San Bernardino,64,PPB,3,9/20/2019 1:01:01 PM,-,-
San Bernardino,64,PPB,3,10/30/2019 2:45:06 PM,-,-
San Bernardino,64,PPB,3,12/31/2019 10:01:25 AM,-,-
San Bernardino,64,PPB,3,6/26/2020 12:31:55 PM,-,-
San Bernardino,64,PPB,3,7/29/2020 9:35:39 AM,-,-
San Bernardino,64,PPB,3,8/26/2020 10:34:49 PM,-,-
San Bernardino,64,PPB,3,9/30/2020 2:26:12 PM,-,-
San Bernardino,64,PPB,3,10/29/2020 3:04:35 PM,-,-
San Bernardino,64,PPB,3,11/30/2020 1:23:19 PM,-,-
San Bernardino,64,PPB,3,12/31/2020 12:07:21 AM,-,-
San Bernardino,64,PPB,3,6/30/2021 9:51:01 AM,-,-
San Bernardino,64,PPB,3,7/29/2021 11:03:46 AM,-,-
San Bernardino,64,PPB,3,8/26/2021 1:37:32 PM,-,-
San Bernardino,64,PPB,3,9/28/2021 11:36:42 AM,-,-
San Bernardino,64,PPB,3,10/26/2021 3:19:21 PM,-,-
San Bernardino,64,PPB,3,11/29/2021 10:52:48 PM,-,-
San Bernardino,64,PPB,3,12/30/2021 2:01:02 PM,-,-
