Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
PM10 Total 0-10um STP,2015-04-22,1,100.0,33,33,23,31,California,Butte
PM10 Total 0-10um STP,2015-04-24,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-04-25,1,100.0,3,3,23,3,California,Butte
PM10 Total 0-10um STP,2015-04-26,1,100.0,5,5,23,5,California,Butte
PM10 Total 0-10um STP,2015-04-27,1,100.0,7,7,23,6,California,Butte
PM10 Total 0-10um STP,2015-04-28,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-04-29,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-04-30,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2015-05-01,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2015-05-02,1,100.0,26,26,23,24,California,Butte
PM10 Total 0-10um STP,2015-05-03,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2015-05-04,1,100.0,26,26,23,24,California,Butte
PM10 Total 0-10um STP,2015-05-05,1,100.0,29,29,23,27,California,Butte
PM10 Total 0-10um STP,2015-05-06,1,100.0,20,20,23,19,California,Butte
PM10 Total 0-10um STP,2015-05-07,1,100.0,28,28,23,26,California,Butte
PM10 Total 0-10um STP,2015-05-08,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2015-05-09,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2015-05-10,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2015-05-11,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2015-05-12,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2015-05-13,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2015-05-14,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2015-05-15,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2015-05-16,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-05-17,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2015-05-18,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2015-05-19,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2015-05-20,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2015-05-21,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2015-05-22,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-05-23,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2015-05-24,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2015-05-25,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2015-05-26,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2015-05-27,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2015-05-28,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2015-05-29,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2015-05-30,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2015-05-31,1,100.0,20,20,23,19,California,Butte
PM10 Total 0-10um STP,2015-06-01,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2015-06-02,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2015-06-03,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2015-06-04,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2015-06-05,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2015-06-06,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2015-06-07,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2015-06-08,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2015-06-09,1,100.0,29,29,23,27,California,Butte
PM10 Total 0-10um STP,2015-06-10,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2015-06-11,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-06-12,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2015-06-13,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2015-06-14,1,100.0,27,27,23,25,California,Butte
PM10 Total 0-10um STP,2015-06-15,1,100.0,29,29,23,27,California,Butte
PM10 Total 0-10um STP,2015-06-16,1,100.0,27,27,23,25,California,Butte
PM10 Total 0-10um STP,2015-06-17,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2015-06-18,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2015-06-19,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2015-06-20,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2015-06-21,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2015-06-22,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2015-06-23,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2015-06-24,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2015-06-25,1,100.0,29,29,23,27,California,Butte
PM10 Total 0-10um STP,2015-06-26,1,100.0,30,30,23,28,California,Butte
PM10 Total 0-10um STP,2015-06-27,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2015-06-28,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2015-06-29,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2015-06-30,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2015-07-01,1,100.0,28,28,23,26,California,Butte
PM10 Total 0-10um STP,2015-07-02,1,100.0,26,26,23,24,California,Butte
PM10 Total 0-10um STP,2015-07-03,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2015-07-04,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2015-07-05,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2015-07-06,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-07-07,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2015-07-08,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2015-07-09,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2015-07-10,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-07-11,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2015-07-12,1,100.0,8,8,23,7,California,Butte
PM10 Total 0-10um STP,2015-07-13,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2015-07-14,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2015-07-15,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2015-07-16,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2015-07-17,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2015-07-18,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2015-07-19,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2015-07-20,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2015-07-21,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2015-07-22,1,100.0,26,26,23,24,California,Butte
PM10 Total 0-10um STP,2015-07-23,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2015-07-24,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2015-07-25,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2015-07-26,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2015-07-27,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-07-28,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2015-07-29,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2015-07-30,1,100.0,31,31,23,29,California,Butte
PM10 Total 0-10um STP,2015-07-31,1,100.0,34,34,23,31,California,Butte
PM10 Total 0-10um STP,2015-08-01,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2015-08-02,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2015-08-03,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2015-08-04,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2015-08-05,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2015-08-06,1,100.0,33,33,23,31,California,Butte
PM10 Total 0-10um STP,2015-08-07,1,100.0,27,27,23,25,California,Butte
PM10 Total 0-10um STP,2015-08-08,1,100.0,29,29,23,27,California,Butte
PM10 Total 0-10um STP,2015-08-09,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2015-08-10,1,100.0,29,29,23,27,California,Butte
PM10 Total 0-10um STP,2015-08-11,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-08-12,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2015-08-13,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2015-08-14,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2015-08-15,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2015-08-16,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2015-08-17,1,100.0,36,36,23,33,California,Butte
PM10 Total 0-10um STP,2015-08-18,1,100.0,47,47,23,44,California,Butte
PM10 Total 0-10um STP,2015-08-19,1,100.0,48,48,23,44,California,Butte
PM10 Total 0-10um STP,2015-08-20,1,100.0,42,42,23,39,California,Butte
PM10 Total 0-10um STP,2015-08-21,1,100.0,47,47,23,44,California,Butte
PM10 Total 0-10um STP,2015-08-22,1,100.0,36,36,23,33,California,Butte
PM10 Total 0-10um STP,2015-08-23,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2015-08-24,1,100.0,28,28,23,26,California,Butte
PM10 Total 0-10um STP,2015-08-25,1,100.0,30,30,23,28,California,Butte
PM10 Total 0-10um STP,2015-08-26,1,100.0,31,31,23,29,California,Butte
PM10 Total 0-10um STP,2015-08-27,1,100.0,29,29,23,27,California,Butte
PM10 Total 0-10um STP,2015-08-28,1,100.0,32,32,23,30,California,Butte
PM10 Total 0-10um STP,2015-08-29,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2015-08-30,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2015-08-31,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2015-09-01,1,100.0,30,30,23,28,California,Butte
PM10 Total 0-10um STP,2015-09-02,1,100.0,27,27,23,25,California,Butte
PM10 Total 0-10um STP,2015-09-03,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2015-09-04,1,100.0,29,29,23,27,California,Butte
PM10 Total 0-10um STP,2015-09-05,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2015-09-06,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2015-09-07,1,100.0,30,30,23,28,California,Butte
PM10 Total 0-10um STP,2015-09-08,1,100.0,34,34,23,31,California,Butte
PM10 Total 0-10um STP,2015-09-09,1,100.0,36,36,23,33,California,Butte
PM10 Total 0-10um STP,2015-09-10,1,100.0,40,40,23,37,California,Butte
PM10 Total 0-10um STP,2015-09-11,1,100.0,67,67,23,57,California,Butte
PM10 Total 0-10um STP,2015-09-12,1,100.0,55,55,23,51,California,Butte
PM10 Total 0-10um STP,2015-09-13,1,100.0,67,67,23,57,California,Butte
PM10 Total 0-10um STP,2015-09-14,1,100.0,60,60,23,53,California,Butte
PM10 Total 0-10um STP,2015-09-15,1,100.0,27,27,23,25,California,Butte
PM10 Total 0-10um STP,2015-09-16,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2015-09-17,1,100.0,7,7,23,6,California,Butte
PM10 Total 0-10um STP,2015-09-18,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2015-09-19,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2015-09-20,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2015-09-21,1,100.0,31,31,23,29,California,Butte
PM10 Total 0-10um STP,2015-09-22,1,100.0,40,40,23,37,California,Butte
PM10 Total 0-10um STP,2015-09-23,1,100.0,43,43,23,40,California,Butte
PM10 Total 0-10um STP,2015-09-24,1,100.0,42,42,23,39,California,Butte
PM10 Total 0-10um STP,2015-09-25,1,100.0,43,43,23,40,California,Butte
PM10 Total 0-10um STP,2015-09-26,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2015-09-27,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2015-09-28,1,100.0,32,32,23,30,California,Butte
PM10 Total 0-10um STP,2015-09-29,1,100.0,39,39,23,36,California,Butte
PM10 Total 0-10um STP,2015-09-30,1,100.0,58,58,23,52,California,Butte
PM10 Total 0-10um STP,2015-10-01,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2015-10-02,1,100.0,20,20,23,19,California,Butte
PM10 Total 0-10um STP,2015-10-03,1,100.0,29,29,23,27,California,Butte
PM10 Total 0-10um STP,2015-10-04,1,100.0,29,29,23,27,California,Butte
PM10 Total 0-10um STP,2015-10-05,1,100.0,39,39,23,36,California,Butte
PM10 Total 0-10um STP,2015-10-06,1,100.0,53,53,23,49,California,Butte
PM10 Total 0-10um STP,2015-10-07,1,100.0,55,55,23,51,California,Butte
PM10 Total 0-10um STP,2015-10-08,1,100.0,56,56,23,51,California,Butte
PM10 Total 0-10um STP,2015-10-09,1,100.0,47,47,23,44,California,Butte
PM10 Total 0-10um STP,2015-10-10,1,100.0,30,30,23,28,California,Butte
PM10 Total 0-10um STP,2015-10-11,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2015-10-12,1,100.0,40,40,23,37,California,Butte
PM10 Total 0-10um STP,2015-10-13,1,100.0,41,41,23,38,California,Butte
PM10 Total 0-10um STP,2015-10-14,1,100.0,47,47,23,44,California,Butte
PM10 Total 0-10um STP,2015-10-15,1,100.0,43,43,23,40,California,Butte
PM10 Total 0-10um STP,2015-10-16,1,100.0,48,48,23,44,California,Butte
PM10 Total 0-10um STP,2015-10-17,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-10-18,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-10-19,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2015-10-20,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2015-10-21,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2015-10-22,1,100.0,34,34,23,31,California,Butte
PM10 Total 0-10um STP,2015-10-23,1,100.0,36,36,23,33,California,Butte
PM10 Total 0-10um STP,2015-10-24,1,100.0,29,29,23,27,California,Butte
PM10 Total 0-10um STP,2015-10-25,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2015-10-26,1,100.0,28,28,23,26,California,Butte
PM10 Total 0-10um STP,2015-10-27,1,100.0,41,41,23,38,California,Butte
PM10 Total 0-10um STP,2015-10-28,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2015-10-29,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2015-10-30,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2015-10-31,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2015-11-01,1,100.0,7,7,23,6,California,Butte
PM10 Total 0-10um STP,2015-11-02,1,100.0,6,6,23,6,California,Butte
PM10 Total 0-10um STP,2015-11-03,1,100.0,4,4,23,4,California,Butte
PM10 Total 0-10um STP,2015-11-04,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2015-11-05,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2015-11-06,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2015-11-07,1,100.0,20,20,23,19,California,Butte
PM10 Total 0-10um STP,2015-11-08,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2015-11-09,1,100.0,4,4,23,4,California,Butte
PM10 Total 0-10um STP,2015-11-10,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2015-11-11,1,100.0,27,27,23,25,California,Butte
PM10 Total 0-10um STP,2015-11-12,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2015-11-13,1,100.0,28,28,23,26,California,Butte
PM10 Total 0-10um STP,2015-11-14,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2015-11-15,1,100.0,6,6,23,6,California,Butte
PM10 Total 0-10um STP,2015-11-16,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2015-11-17,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2015-11-18,1,100.0,33,33,23,31,California,Butte
PM10 Total 0-10um STP,2015-11-19,1,100.0,32,32,23,30,California,Butte
PM10 Total 0-10um STP,2015-11-20,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2015-11-21,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2015-11-22,1,100.0,28,28,23,26,California,Butte
PM10 Total 0-10um STP,2015-11-23,1,100.0,30,30,23,28,California,Butte
PM10 Total 0-10um STP,2015-11-24,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2015-11-25,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2015-11-26,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-11-27,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2015-11-28,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2015-11-29,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2015-11-30,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2015-12-01,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2015-12-02,1,100.0,26,26,23,24,California,Butte
PM10 Total 0-10um STP,2015-12-03,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2015-12-04,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2015-12-05,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2015-12-06,1,100.0,7,7,23,6,California,Butte
PM10 Total 0-10um STP,2015-12-07,1,100.0,9,9,23,8,California,Butte
PM10 Total 0-10um STP,2015-12-08,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-12-09,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2015-12-10,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2015-12-11,1,100.0,8,8,23,7,California,Butte
PM10 Total 0-10um STP,2015-12-12,1,100.0,14,14,23,13,California,Butte
